timestamp,camera,prediction,body_angle_y,knee_angle,z_variance,height_diff,status
2025-06-24 16:06:17,Camera 2,0.087,67.2,124.5,0.155,0.242,NO FALLEN
2025-06-24 16:06:17,Camera 2,0.078,66.6,109.7,0.14,0.244,NO FALLEN
2025-06-24 16:06:17,Camera 2,0.067,65.9,113.8,0.148,0.246,NO FALLEN
2025-06-24 16:06:17,Camera 4,0,42.8,159.2,0.328,0.146,SQUATTING
2025-06-24 16:06:18,Camera 2,0.058,66.1,114.9,0.155,0.247,NO FALLEN
2025-06-24 16:06:18,Camera 2,0.05,66.2,114.6,0.154,0.246,NO FALLEN
2025-06-24 16:06:18,Camera 2,0.044,67.4,119.4,0.157,0.246,NO FALLEN
2025-06-24 16:06:18,Camera 2,0.039,67.2,122.2,0.171,0.245,NO FALLEN
2025-06-24 16:06:18,Camera 2,0.037,67.3,123.5,0.169,0.246,NO FALLEN
2025-06-24 16:06:18,Camera 2,0.035,66.6,123.0,0.165,0.246,NO FALLEN
2025-06-24 16:06:18,Camera 2,0.032,66.5,122.9,0.17,0.245,NO FALLEN
2025-06-24 16:06:18,Camera 4,0,78.4,174.6,0.162,0.034,SQUATTING
2025-06-24 16:06:19,Camera 2,0.03,67.0,122.9,0.17,0.245,NO FALLEN
2025-06-24 16:06:19,Camera 4,0,81.4,173.4,0.196,0.047,SQUATTING
2025-06-24 16:06:19,Camera 4,0,81.3,172.8,0.23,0.042,SQUATTING
2025-06-24 16:06:19,Camera 4,0,80.2,161.1,0.127,0.136,SQUATTING
2025-06-24 16:06:19,Camera 2,0.03,67.2,126.7,0.179,0.244,NO FALLEN
2025-06-24 16:06:19,Camera 4,0,79.1,174.8,0.19,0.08,SQUATTING
2025-06-24 16:06:19,Camera 4,0,78.4,171.4,0.177,-0.015,SQUATTING
2025-06-24 16:06:19,Camera 4,0,78.6,171.8,0.222,0.003,SQUATTING
2025-06-24 16:06:19,Camera 2,0.03,66.4,128.1,0.176,0.244,NO FALLEN
2025-06-24 16:06:19,Camera 4,0,78.4,170.3,0.214,0.003,SQUATTING
2025-06-24 16:06:19,Camera 4,0,79.0,172.3,0.257,-0.026,SQUATTING
2025-06-24 16:06:19,Camera 2,0.031,67.0,132.0,0.175,0.243,NO FALLEN
2025-06-24 16:06:19,Camera 4,0,78.4,174.9,0.212,-0.007,SQUATTING
2025-06-24 16:06:19,Camera 4,0,78.5,174.8,0.197,0.0,SQUATTING
2025-06-24 16:06:19,Camera 4,0,78.2,171.2,0.197,-0.001,SQUATTING
2025-06-24 16:06:19,Camera 2,0.028,65.9,119.2,0.157,0.243,NO FALLEN
2025-06-24 16:06:19,Camera 4,0,78.1,171.8,0.195,0.002,SQUATTING
2025-06-24 16:06:19,Camera 4,0,79.6,167.4,0.148,0.012,SQUATTING
2025-06-24 16:06:19,Camera 4,0,80.2,158.2,0.094,-0.0,SQUATTING
2025-06-24 16:06:19,Camera 2,0.021,66.7,122.9,0.159,0.239,NO FALLEN
2025-06-24 16:06:19,Camera 4,0,80.8,163.1,0.143,0.035,SQUATTING
2025-06-24 16:06:19,Camera 4,0,80.4,162.7,0.121,0.022,SQUATTING
2025-06-24 16:06:19,Camera 4,0,80.1,162.4,0.1,-0.03,SQUATTING
2025-06-24 16:06:19,Camera 2,0.008,65.8,120.8,0.147,0.231,NO FALLEN
2025-06-24 16:06:19,Camera 4,0,79.9,157.2,0.082,-0.059,SQUATTING
2025-06-24 16:06:19,Camera 4,0,82.3,171.7,0.199,-0.061,SQUATTING
2025-06-24 16:06:20,Camera 4,0,82.1,160.9,0.174,-0.086,SQUATTING
2025-06-24 16:06:20,Camera 2,0.004,66.2,121.3,0.15,0.225,NO FALLEN
2025-06-24 16:06:20,Camera 4,0,81.9,171.6,0.168,-0.094,SQUATTING
2025-06-24 16:06:20,Camera 4,0,80.8,135.7,0.042,-0.092,SQUATTING
2025-06-24 16:06:20,Camera 4,0,81.0,108.0,0.043,-0.095,SQUATTING
2025-06-24 16:06:20,Camera 2,0.004,65.1,115.4,0.12,0.227,NO FALLEN
2025-06-24 16:06:20,Camera 4,0,81.3,167.5,0.162,-0.098,SQUATTING
2025-06-24 16:06:20,Camera 4,0,80.7,160.0,0.129,-0.083,SQUATTING
2025-06-24 16:06:20,Camera 4,0,78.5,152.4,0.104,-0.071,SQUATTING
2025-06-24 16:06:20,Camera 2,0.004,65.0,114.1,0.115,0.237,NO FALLEN
2025-06-24 16:06:20,Camera 4,0,78.8,154.4,0.139,-0.073,SQUATTING
2025-06-24 16:06:20,Camera 4,0,79.7,152.3,0.136,-0.103,SQUATTING
2025-06-24 16:06:20,Camera 4,0,80.5,153.7,0.129,-0.094,SQUATTING
2025-06-24 16:06:20,Camera 2,0.003,66.0,107.0,0.114,0.258,NO FALLEN
2025-06-24 16:06:20,Camera 4,0,80.2,160.8,0.122,-0.036,SQUATTING
2025-06-24 16:06:20,Camera 4,0,81.6,153.6,0.15,-0.032,SQUATTING
2025-06-24 16:06:20,Camera 4,0,82.4,166.6,0.226,-0.098,SQUATTING
2025-06-24 16:06:20,Camera 2,0.004,69.6,147.2,0.112,0.247,NO FALLEN
2025-06-24 16:06:20,Camera 4,0,82.7,89.7,0.104,-0.088,SQUATTING
2025-06-24 16:06:20,Camera 4,0,82.5,110.4,0.118,-0.093,SQUATTING
2025-06-24 16:06:20,Camera 4,0,82.6,146.5,0.174,-0.089,SQUATTING
2025-06-24 16:06:20,Camera 2,0.004,71.6,148.0,0.167,0.251,NO FALLEN
2025-06-24 16:06:20,Camera 4,0,81.3,85.8,0.068,-0.089,SQUATTING
2025-06-24 16:06:20,Camera 4,0,82.6,77.1,0.071,-0.082,SQUATTING
2025-06-24 16:06:21,Camera 2,0.005,70.4,144.5,0.17,0.254,NO FALLEN
2025-06-24 16:06:21,Camera 2,0.005,69.1,146.1,0.127,0.253,NO FALLEN
2025-06-24 16:06:21,Camera 2,0.004,68.1,92.4,0.136,0.252,NO FALLEN
2025-06-24 16:06:21,Camera 2,0.003,69.1,115.8,0.129,0.24,NO FALLEN
2025-06-24 16:06:21,Camera 2,0.004,71.0,138.7,0.209,0.234,NO FALLEN
2025-06-24 16:06:21,Camera 2,0.004,69.6,142.0,0.222,0.233,NO FALLEN
2025-06-24 16:06:21,Camera 2,0.005,68.7,142.7,0.219,0.234,NO FALLEN
2025-06-24 16:06:22,Camera 2,0.005,65.3,141.4,0.215,0.233,NO FALLEN
2025-06-24 16:06:22,Camera 4,0,104.1,152.2,0.107,0.007,SQUATTING
2025-06-24 16:06:22,Camera 4,0,101.4,168.3,0.22,-0.003,SQUATTING
2025-06-24 16:06:22,Camera 2,0.005,65.6,135.7,0.203,0.234,NO FALLEN
2025-06-24 16:06:22,Camera 4,0,101.7,159.3,0.168,0.012,SQUATTING
2025-06-24 16:06:22,Camera 4,0,101.4,168.9,0.26,0.005,SQUATTING
2025-06-24 16:06:22,Camera 4,0,99.8,172.0,0.267,0.006,SQUATTING
2025-06-24 16:06:22,Camera 2,0.004,64.8,135.3,0.198,0.235,NO FALLEN
2025-06-24 16:06:22,Camera 4,0,100.8,160.3,0.135,0.019,SQUATTING
2025-06-24 16:06:22,Camera 4,0,101.1,167.0,0.227,0.019,SQUATTING
2025-06-24 16:06:22,Camera 4,0,101.6,167.2,0.204,0.012,SQUATTING
2025-06-24 16:06:22,Camera 2,0.004,65.2,136.5,0.202,0.235,NO FALLEN
2025-06-24 16:06:22,Camera 2,0.004,64.6,137.2,0.212,0.236,NO FALLEN
2025-06-24 16:06:22,Camera 2,0.004,64.1,135.9,0.207,0.236,NO FALLEN
2025-06-24 16:06:23,Camera 2,0.004,61.7,140.2,0.208,0.236,NO FALLEN
2025-06-24 16:06:23,Camera 4,0.0,62.8,165.9,0.189,0.193,NO FALLEN
2025-06-24 16:06:23,Camera 2,0.004,63.6,136.1,0.2,0.236,NO FALLEN
2025-06-24 16:06:23,Camera 2,0.004,64.5,134.6,0.199,0.234,NO FALLEN
2025-06-24 16:06:23,Camera 4,0.0,63.5,165.2,0.192,0.196,NO FALLEN
2025-06-24 16:06:23,Camera 4,0.0,55.5,167.6,0.173,0.19,NO FALLEN
2025-06-24 16:06:23,Camera 2,0.004,64.2,123.2,0.137,0.232,NO FALLEN
2025-06-24 16:06:23,Camera 2,0.004,64.5,121.2,0.083,0.233,NO FALLEN
2025-06-24 16:06:23,Camera 4,0.0,56.0,168.2,0.158,0.191,NO FALLEN
2025-06-24 16:06:23,Camera 2,0.005,59.5,139.0,0.115,0.23,NO FALLEN
2025-06-24 16:06:23,Camera 4,0,88.4,154.3,0.258,0.039,SQUATTING
2025-06-24 16:06:23,Camera 2,0.005,60.6,152.6,0.123,0.229,NO FALLEN
2025-06-24 16:06:23,Camera 2,0.005,62.9,144.1,0.1,0.23,NO FALLEN
2025-06-24 16:06:23,Camera 2,0.005,63.4,147.0,0.114,0.23,NO FALLEN
2025-06-24 16:06:23,Camera 2,0.005,61.2,136.2,0.101,0.244,NO FALLEN
2025-06-24 16:06:23,Camera 4,0,80.8,158.9,0.073,0.058,SQUATTING
2025-06-24 16:06:24,Camera 2,0.005,61.1,114.4,0.051,0.25,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.005,61.2,115.9,0.059,0.25,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.005,60.5,107.1,0.037,0.251,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.006,58.4,102.0,0.034,0.254,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.023,58.3,99.4,0.045,0.254,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.025,59.3,105.4,0.038,0.254,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.015,59.3,98.7,0.032,0.256,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.012,57.9,93.1,0.03,0.256,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.013,56.2,94.5,0.028,0.258,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.027,56.9,94.4,0.027,0.257,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.046,56.0,107.5,0.008,0.254,NO FALLEN
2025-06-24 16:06:24,Camera 2,0.051,61.2,107.1,0.016,0.253,NO FALLEN
2025-06-24 16:06:25,Camera 2,0.051,62.8,108.9,0.043,0.253,NO FALLEN
2025-06-24 16:06:25,Camera 2,0.061,61.6,119.2,0.09,0.237,NO FALLEN
2025-06-24 16:06:25,Camera 2,0.078,60.1,132.4,0.168,0.236,NO FALLEN
2025-06-24 16:06:25,Camera 2,0.086,57.7,136.7,0.174,0.237,NO FALLEN
2025-06-24 16:06:25,Camera 2,0.089,58.4,139.1,0.198,0.237,NO FALLEN
2025-06-24 16:06:25,Camera 2,0.072,57.5,114.2,0.156,0.234,NO FALLEN
2025-06-24 16:06:25,Camera 2,0.069,56.8,117.9,0.155,0.231,NO FALLEN
2025-06-24 16:06:25,Camera 2,0.075,56.5,118.0,0.173,0.229,NO FALLEN
2025-06-24 16:06:25,Camera 2,0.072,53.7,121.5,0.181,0.229,NO FALLEN
2025-06-24 16:06:25,Camera 2,0.07,54.4,122.6,0.193,0.229,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.088,54.6,122.8,0.186,0.229,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.121,54.2,128.1,0.197,0.23,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.176,54.8,136.3,0.2,0.229,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.239,55.3,138.0,0.198,0.229,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.295,55.7,135.3,0.192,0.229,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.33,56.4,134.2,0.189,0.229,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.397,56.7,133.2,0.192,0.23,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.448,56.3,134.2,0.196,0.23,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.488,55.5,132.2,0.193,0.23,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.503,54.8,131.0,0.191,0.23,NO FALLEN
2025-06-24 16:06:26,Camera 2,0.505,50.5,134.6,0.19,0.23,NO FALLEN
2025-06-24 16:06:27,Camera 2,0.518,52.1,133.8,0.18,0.23,NO FALLEN
2025-06-24 16:06:27,Camera 4,0.0,57.1,160.8,0.193,0.164,NO FALLEN
2025-06-24 16:06:27,Camera 2,0.523,53.1,134.8,0.18,0.23,NO FALLEN
2025-06-24 16:06:27,Camera 4,0.0,57.5,166.7,0.232,0.166,NO FALLEN
2025-06-24 16:06:27,Camera 2,0.538,54.2,131.2,0.177,0.23,NO FALLEN
2025-06-24 16:06:27,Camera 2,0.524,58.0,128.5,0.18,0.229,NO FALLEN
2025-06-24 16:06:27,Camera 4,0.0,61.1,167.7,0.254,0.153,NO FALLEN
2025-06-24 16:06:27,Camera 4,0.0,60.3,168.0,0.261,0.154,NO FALLEN
2025-06-24 16:06:27,Camera 2,0.51,58.9,127.6,0.185,0.229,NO FALLEN
2025-06-24 16:06:27,Camera 2,0.484,58.2,126.4,0.184,0.23,NO FALLEN
2025-06-24 16:06:27,Camera 4,0.0,58.8,159.9,0.251,0.164,NO FALLEN
2025-06-24 16:06:27,Camera 4,0.0,61.2,160.6,0.253,0.164,NO FALLEN
2025-06-24 16:06:27,Camera 2,0.468,58.5,127.3,0.181,0.231,NO FALLEN
2025-06-24 16:06:27,Camera 4,0.0,60.1,161.6,0.256,0.163,NO FALLEN
2025-06-24 16:06:27,Camera 2,0.439,60.1,127.3,0.186,0.231,NO FALLEN
2025-06-24 16:06:28,Camera 4,0.0,57.8,161.6,0.254,0.162,NO FALLEN
2025-06-24 16:06:28,Camera 2,0.42,61.6,132.2,0.187,0.231,NO FALLEN
2025-06-24 16:06:28,Camera 4,0.0,57.4,162.6,0.261,0.158,NO FALLEN
2025-06-24 16:06:28,Camera 2,0.38,61.0,128.9,0.166,0.231,NO FALLEN
2025-06-24 16:06:28,Camera 4,0.0,57.7,161.8,0.264,0.167,NO FALLEN
2025-06-24 16:06:28,Camera 2,0.314,59.6,130.6,0.165,0.232,NO FALLEN
2025-06-24 16:06:28,Camera 2,0.255,59.0,125.7,0.169,0.234,NO FALLEN
2025-06-24 16:06:28,Camera 4,0.0,57.8,162.9,0.275,0.154,NO FALLEN
2025-06-24 16:06:28,Camera 4,0.0,54.3,162.9,0.28,0.151,NO FALLEN
2025-06-24 16:06:28,Camera 2,0.184,57.7,112.6,0.194,0.242,NO FALLEN
2025-06-24 16:06:28,Camera 4,0.0,50.1,162.0,0.259,0.154,NO FALLEN
2025-06-24 16:06:28,Camera 2,0.125,65.1,120.3,0.232,0.25,NO FALLEN
2025-06-24 16:06:28,Camera 4,0,44.5,166.3,0.281,0.093,SQUATTING
2025-06-24 16:06:28,Camera 4,0,49.9,167.8,0.28,0.112,SQUATTING
2025-06-24 16:06:28,Camera 4,0,51.6,172.5,0.279,0.073,SQUATTING
2025-06-24 16:06:29,Camera 2,0.109,64.7,137.9,0.255,0.258,NO FALLEN
2025-06-24 16:06:29,Camera 4,0,53.0,173.0,0.276,0.074,SQUATTING
2025-06-24 16:06:29,Camera 4,0,47.5,161.7,0.288,0.059,SQUATTING
2025-06-24 16:06:29,Camera 4,0,50.6,159.5,0.27,0.083,SQUATTING
2025-06-24 16:06:29,Camera 2,0.083,50.4,155.2,0.251,0.263,NO FALLEN
2025-06-24 16:06:29,Camera 4,0,51.0,167.4,0.265,0.084,SQUATTING
2025-06-24 16:06:29,Camera 4,0,51.4,169.3,0.263,0.084,SQUATTING
2025-06-24 16:06:29,Camera 4,0,52.1,171.1,0.258,0.088,SQUATTING
2025-06-24 16:06:29,Camera 2,0.068,52.2,159.0,0.279,0.263,NO FALLEN
2025-06-24 16:06:29,Camera 4,0,53.8,171.8,0.254,0.088,SQUATTING
2025-06-24 16:06:29,Camera 4,0,49.3,171.1,0.255,0.087,SQUATTING
2025-06-24 16:06:29,Camera 4,0,41.9,172.4,0.272,0.086,SQUATTING
2025-06-24 16:06:29,Camera 4,0,43.1,173.4,0.272,0.086,SQUATTING
2025-06-24 16:06:29,Camera 2,0.081,55.8,162.4,0.265,0.269,NO FALLEN
2025-06-24 16:06:29,Camera 4,0,46.9,175.2,0.267,0.091,SQUATTING
2025-06-24 16:06:29,Camera 4,0,51.7,173.3,0.266,0.105,SQUATTING
2025-06-24 16:06:29,Camera 2,0.095,57.7,165.3,0.357,0.271,NO FALLEN
2025-06-24 16:06:29,Camera 4,0,51.2,171.0,0.266,0.104,SQUATTING
2025-06-24 16:06:29,Camera 4,0,52.7,173.7,0.276,0.087,SQUATTING
2025-06-24 16:06:29,Camera 4,0,44.5,172.4,0.276,0.089,SQUATTING
2025-06-24 16:06:29,Camera 2,0.12,57.8,147.1,0.366,0.27,NO FALLEN
2025-06-24 16:06:29,Camera 4,0,47.3,171.5,0.276,0.083,SQUATTING
2025-06-24 16:06:29,Camera 4,0,48.3,165.1,0.277,0.072,SQUATTING
2025-06-24 16:06:30,Camera 4,0,47.7,164.6,0.277,0.082,SQUATTING
2025-06-24 16:06:30,Camera 2,0.146,60.5,159.0,0.355,0.272,NO FALLEN
2025-06-24 16:06:30,Camera 4,0,48.1,166.8,0.259,0.097,SQUATTING
2025-06-24 16:06:30,Camera 4,0,44.8,165.8,0.251,0.096,SQUATTING
2025-06-24 16:06:30,Camera 4,0,42.7,169.8,0.25,0.109,SQUATTING
2025-06-24 16:06:30,Camera 2,0.164,61.0,159.5,0.337,0.269,NO FALLEN
2025-06-24 16:06:30,Camera 4,0,38.3,168.1,0.249,0.129,SQUATTING
2025-06-24 16:06:30,Camera 4,0,36.1,168.0,0.252,0.119,SQUATTING
2025-06-24 16:06:30,Camera 4,0,34.4,167.4,0.249,0.114,SQUATTING
2025-06-24 16:06:30,Camera 2,0.192,63.1,164.9,0.313,0.267,NO FALLEN
2025-06-24 16:06:30,Camera 4,0,34.1,167.9,0.245,0.117,SQUATTING
2025-06-24 16:06:30,Camera 4,0,36.6,170.7,0.236,0.115,SQUATTING
2025-06-24 16:06:30,Camera 4,0,29.8,169.1,0.242,0.112,SQUATTING
2025-06-24 16:06:30,Camera 2,0.225,63.4,165.4,0.318,0.263,NO FALLEN
2025-06-24 16:06:30,Camera 4,0,29.1,169.2,0.243,0.111,SQUATTING
2025-06-24 16:06:30,Camera 4,0,28.3,169.2,0.244,0.115,SQUATTING
2025-06-24 16:06:30,Camera 4,0,27.2,168.4,0.241,0.12,SQUATTING
2025-06-24 16:06:30,Camera 2,0.253,63.1,166.2,0.324,0.252,NO FALLEN
2025-06-24 16:06:30,Camera 4,0,30.1,168.8,0.242,0.118,SQUATTING
2025-06-24 16:06:30,Camera 2,0.277,61.4,168.8,0.311,0.253,NO FALLEN
2025-06-24 16:06:30,Camera 4,0,30.9,169.7,0.248,0.117,SQUATTING
2025-06-24 16:06:30,Camera 4,0,29.9,170.9,0.252,0.106,SQUATTING
2025-06-24 16:06:31,Camera 4,0,30.9,172.7,0.252,0.104,SQUATTING
2025-06-24 16:06:31,Camera 2,0.301,61.4,168.9,0.326,0.255,NO FALLEN
2025-06-24 16:06:31,Camera 4,0,31.9,172.1,0.25,0.099,SQUATTING
2025-06-24 16:06:31,Camera 4,0,32.3,168.1,0.236,0.095,SQUATTING
2025-06-24 16:06:31,Camera 4,0,32.0,159.7,0.239,0.073,SQUATTING
2025-06-24 16:06:31,Camera 2,0.304,62.5,170.0,0.331,0.251,NO FALLEN
2025-06-24 16:06:31,Camera 4,0,29.8,158.3,0.24,0.074,SQUATTING
2025-06-24 16:06:31,Camera 4,0,30.5,158.5,0.251,0.083,SQUATTING
2025-06-24 16:06:31,Camera 4,0,30.9,162.8,0.253,0.088,SQUATTING
2025-06-24 16:06:31,Camera 2,0.288,61.4,158.3,0.35,0.264,NO FALLEN
2025-06-24 16:06:31,Camera 4,0,31.2,165.7,0.254,0.097,SQUATTING
2025-06-24 16:06:31,Camera 4,0,32.7,167.7,0.255,0.103,SQUATTING
2025-06-24 16:06:31,Camera 4,0,34.9,168.3,0.258,0.108,SQUATTING
2025-06-24 16:06:31,Camera 2,0.233,58.3,150.6,0.363,0.27,NO FALLEN
2025-06-24 16:06:31,Camera 4,0,37.9,169.4,0.256,0.115,SQUATTING
2025-06-24 16:06:31,Camera 4,0,40.0,169.9,0.256,0.113,SQUATTING
2025-06-24 16:06:31,Camera 4,0,38.0,172.0,0.257,0.118,SQUATTING
2025-06-24 16:06:31,Camera 2,0.021,57.6,145.1,0.39,0.272,NO FALLEN
2025-06-24 16:06:31,Camera 4,0,36.7,173.3,0.257,0.13,SQUATTING
2025-06-24 16:06:31,Camera 4,0,36.3,173.7,0.256,0.121,SQUATTING
2025-06-24 16:06:31,Camera 4,0,35.9,169.9,0.253,0.106,SQUATTING
2025-06-24 16:06:31,Camera 2,0.002,58.2,145.9,0.373,0.273,NO FALLEN
2025-06-24 16:06:31,Camera 4,0,35.4,166.0,0.252,0.1,SQUATTING
2025-06-24 16:06:31,Camera 4,0,40.8,166.9,0.255,0.092,SQUATTING
2025-06-24 16:06:31,Camera 4,0,42.6,162.8,0.258,0.078,SQUATTING
2025-06-24 16:06:32,Camera 2,0.001,57.6,145.8,0.358,0.275,NO FALLEN
2025-06-24 16:06:32,Camera 4,0,45.7,167.0,0.26,0.082,SQUATTING
2025-06-24 16:06:32,Camera 4,0,45.8,167.7,0.265,0.088,SQUATTING
2025-06-24 16:06:32,Camera 4,0,45.5,168.8,0.263,0.091,SQUATTING
2025-06-24 16:06:32,Camera 2,0.001,58.5,148.4,0.352,0.276,NO FALLEN
2025-06-24 16:06:32,Camera 4,0,38.8,171.7,0.262,0.108,SQUATTING
2025-06-24 16:06:32,Camera 4,0,35.3,172.0,0.262,0.11,SQUATTING
2025-06-24 16:06:32,Camera 4,0,35.6,171.7,0.262,0.109,SQUATTING
2025-06-24 16:06:32,Camera 2,0.001,58.7,146.7,0.35,0.276,NO FALLEN
2025-06-24 16:06:32,Camera 4,0,35.6,170.9,0.265,0.106,SQUATTING
2025-06-24 16:06:32,Camera 4,0,36.0,169.8,0.265,0.101,SQUATTING
2025-06-24 16:06:32,Camera 4,0,35.4,169.1,0.266,0.098,SQUATTING
2025-06-24 16:06:32,Camera 2,0.0,58.5,146.1,0.357,0.277,NO FALLEN
2025-06-24 16:06:32,Camera 4,0,35.2,167.1,0.268,0.091,SQUATTING
2025-06-24 16:06:32,Camera 4,0,34.8,166.3,0.268,0.09,SQUATTING
2025-06-24 16:06:32,Camera 4,0,35.0,166.3,0.268,0.091,SQUATTING
2025-06-24 16:06:32,Camera 2,0.0,58.6,146.2,0.357,0.276,NO FALLEN
2025-06-24 16:06:32,Camera 4,0,37.6,166.5,0.267,0.096,SQUATTING
2025-06-24 16:06:32,Camera 4,0,40.6,165.5,0.271,0.089,SQUATTING
2025-06-24 16:06:32,Camera 4,0,41.5,165.3,0.271,0.094,SQUATTING
2025-06-24 16:06:32,Camera 2,0.0,59.6,148.7,0.348,0.276,NO FALLEN
2025-06-24 16:06:32,Camera 4,0,38.9,167.1,0.263,0.103,SQUATTING
2025-06-24 16:06:32,Camera 4,0,35.5,166.6,0.256,0.107,SQUATTING
2025-06-24 16:06:32,Camera 4,0,34.9,167.8,0.253,0.11,SQUATTING
2025-06-24 16:06:32,Camera 2,0.0,56.0,146.2,0.365,0.267,NO FALLEN
2025-06-24 16:06:32,Camera 4,0,35.7,168.3,0.256,0.11,SQUATTING
2025-06-24 16:06:32,Camera 4,0,34.7,169.2,0.253,0.119,SQUATTING
2025-06-24 16:06:32,Camera 4,0,41.3,167.1,0.273,0.097,SQUATTING
2025-06-24 16:06:32,Camera 2,0.0,57.6,150.6,0.347,0.256,NO FALLEN
2025-06-24 16:06:32,Camera 4,0,41.3,171.2,0.277,0.099,SQUATTING
2025-06-24 16:06:33,Camera 4,0,38.8,169.3,0.275,0.095,SQUATTING
2025-06-24 16:06:33,Camera 4,0,38.4,166.1,0.266,0.092,SQUATTING
2025-06-24 16:06:33,Camera 2,0.0,55.5,154.7,0.362,0.257,NO FALLEN
2025-06-24 16:06:33,Camera 4,0,38.4,164.5,0.265,0.088,SQUATTING
2025-06-24 16:06:33,Camera 4,0,38.3,165.9,0.259,0.089,SQUATTING
2025-06-24 16:06:33,Camera 4,0,38.3,168.6,0.256,0.09,SQUATTING
2025-06-24 16:06:33,Camera 2,0.0,54.3,153.2,0.392,0.247,NO FALLEN
2025-06-24 16:06:33,Camera 4,0,39.4,169.2,0.274,0.089,SQUATTING
2025-06-24 16:06:33,Camera 4,0,32.4,167.9,0.269,0.085,SQUATTING
2025-06-24 16:06:33,Camera 4,0,34.1,169.2,0.252,0.084,SQUATTING
2025-06-24 16:06:33,Camera 2,0.0,53.1,147.2,0.387,0.244,NO FALLEN
2025-06-24 16:06:33,Camera 4,0,27.2,168.9,0.246,0.084,SQUATTING
2025-06-24 16:06:33,Camera 4,0,24.8,169.0,0.241,0.088,SQUATTING
2025-06-24 16:06:33,Camera 4,0,20.8,171.2,0.238,0.094,SQUATTING
2025-06-24 16:06:33,Camera 2,0.0,53.0,146.7,0.382,0.245,NO FALLEN
2025-06-24 16:06:33,Camera 4,0,19.3,171.7,0.238,0.097,SQUATTING
2025-06-24 16:06:33,Camera 4,0,18.8,172.2,0.242,0.104,SQUATTING
2025-06-24 16:06:33,Camera 4,0,21.8,168.4,0.258,0.078,SQUATTING
2025-06-24 16:06:33,Camera 2,0.0,55.2,137.3,0.375,0.246,NO FALLEN
2025-06-24 16:06:33,Camera 4,0,23.5,168.4,0.262,0.085,SQUATTING
2025-06-24 16:06:33,Camera 4,0,23.2,169.8,0.269,0.095,SQUATTING
2025-06-24 16:06:33,Camera 4,0,20.4,166.4,0.235,0.095,SQUATTING
2025-06-24 16:06:33,Camera 2,0.0,54.7,110.0,0.319,0.247,NO FALLEN
2025-06-24 16:06:33,Camera 4,0,20.9,166.2,0.236,0.095,SQUATTING
2025-06-24 16:06:33,Camera 4,0,28.6,166.3,0.235,0.095,SQUATTING
2025-06-24 16:06:33,Camera 4,0,29.6,163.7,0.259,0.086,SQUATTING
2025-06-24 16:06:33,Camera 2,0.0,54.5,123.2,0.321,0.249,NO FALLEN
2025-06-24 16:06:33,Camera 4,0,32.8,163.7,0.268,0.085,SQUATTING
2025-06-24 16:06:33,Camera 4,0,30.9,168.0,0.269,0.1,SQUATTING
2025-06-24 16:06:34,Camera 4,0,29.0,168.5,0.256,0.099,SQUATTING
2025-06-24 16:06:34,Camera 2,0.0,56.5,129.9,0.328,0.257,NO FALLEN
2025-06-24 16:06:34,Camera 4,0,31.5,165.6,0.252,0.089,SQUATTING
2025-06-24 16:06:34,Camera 4,0,31.3,155.5,0.255,0.069,SQUATTING
2025-06-24 16:06:34,Camera 2,0.0,58.0,135.0,0.312,0.26,NO FALLEN
2025-06-24 16:06:34,Camera 4,0,31.3,160.9,0.248,0.084,SQUATTING
2025-06-24 16:06:34,Camera 4,0,30.8,159.4,0.238,0.077,SQUATTING
2025-06-24 16:06:34,Camera 2,0.0,59.5,122.5,0.313,0.257,NO FALLEN
2025-06-24 16:06:34,Camera 2,0.0,59.4,121.9,0.335,0.258,NO FALLEN
2025-06-24 16:06:34,Camera 2,0.0,60.2,133.7,0.327,0.256,NO FALLEN
2025-06-24 16:06:34,Camera 2,0.0,60.3,138.5,0.328,0.256,NO FALLEN
2025-06-24 16:06:34,Camera 2,0.0,62.8,138.1,0.335,0.251,NO FALLEN
2025-06-24 16:06:34,Camera 2,0.0,62.3,141.9,0.335,0.249,NO FALLEN
2025-06-24 16:06:34,Camera 2,0.0,64.8,158.5,0.302,0.215,NO FALLEN
2025-06-24 16:06:34,Camera 2,0.0,65.6,160.6,0.302,0.199,NO FALLEN
